sl_no.,%_of_deployment-_angle_(deg),mach,velocity_m_s,area_m2,altitude_m,pressure_pa,density_kg_m3,drag_force_n,cd,deployment_pct,deployment_angle_deg,synthetic
,,0.21229253390517977,72.81633912947666,0.014747,361.0,97100.0,1.2368736311209805,15.396331127958435,0.3183908260740483,6.25,5.235,True
,,0.29024671055377743,99.55462171994566,0.014747,615.0,94000.0,1.1482493042274635,25.61488755733823,0.30525284846764544,6.25,5.235,True
,,0.3,102.89999999999999,0.014747,615.0,94000.0,1.1365,,0.301818635,6.25,5.235,True
,,0.30923253158596714,106.06675833398673,0.014747,615.0,94000.0,1.1378267457893052,27.765311254761233,0.2941671221779767,6.25,5.235,True
,,0.4,137.20000000000002,0.014747,784.0,92100.0,1.1135,,0.29272573199999996,6.25,5.235,True
,,0.4116279744433104,141.18839523405546,0.014747,784.0,92100.0,1.1014129840986975,46.693299894268534,0.28842485757639325,6.25,5.235,True
,,0.43814624415241044,150.2841617442768,0.014747,784.0,92100.0,1.1419371946276902,54.48654035004515,0.28651469618256964,6.25,5.235,True
,,0.09871501653351067,33.85925067099416,0.015501,60.0,100605.0,1.203450998876235,3.493630362783653,0.3267112849611414,12.5,10.47,True
5.0,12.5%-10.47 deg,0.1,34.3,0.015501,60.0,100605.0,1.2163,3.5665,0.32157595,12.5,10.47,False
,,0.10109633219309222,34.67604194223063,0.015501,60.0,100605.0,1.2313602002645259,3.737959270096674,0.3257322001996664,12.5,10.47,True
,,0.12229415737421434,41.94689597935552,0.015501,135.24999999999997,99728.75,1.2171731513096813,5.326909399588621,0.32091762358415554,12.5,10.47,True
,,0.125,42.875,0.015501,135.24999999999997,99728.75,1.205725,,0.32185699475,12.5,10.47,True
,,0.13284938115848974,45.56733773736198,0.015501,135.24999999999997,99728.75,1.2626360001936088,6.615709238588483,0.32558261710521447,12.5,10.47,True
,,0.14656624255637354,50.27222119683612,0.015501,210.49999999999997,98852.5,1.1552650428777704,7.550189755383523,0.3336494131701686,12.5,10.47,True
,,0.15,51.449999999999996,0.015501,210.49999999999997,98852.5,1.19515,,0.3221380395,12.5,10.47,True
,,0.1511823715131621,51.8555534290146,0.015501,210.49999999999997,98852.5,1.2123653016569045,7.713463634355438,0.3052781142125088,12.5,10.47,True
,,0.17252449476088777,59.175901702984504,0.015501,285.74999999999994,97976.25,1.1939467842205185,10.464253289075414,0.3229265731623865,12.5,10.47,True
,,0.175,60.025,0.015501,285.74999999999994,97976.25,1.184575,,0.32241908425,12.5,10.47,True
,,0.17986905202818043,61.69508484566589,0.015501,285.74999999999994,97976.25,1.2007238491642083,11.040294113461176,0.3116783629182395,12.5,10.47,True
,,0.1951173636305127,66.92525572526586,0.015501,361.0,97100.0,1.195694795263109,13.848248923350052,0.33362971413495374,12.5,10.47,True
6.0,12.5%-10.47 deg,0.2,68.6,0.015501,361.0,97100.0,1.174,13.818,0.322700129,12.5,10.47,False
,,0.21284988560522278,73.00751076259141,0.015501,361.0,97100.0,1.1596860631229338,15.222242722079622,0.3177411051574791,12.5,10.47,True
,,0.22302784449582597,76.49855066206831,0.015501,424.5,96325.0,1.1610092492741104,16.719116037389558,0.31749836819815663,12.5,10.47,True
,,0.225,77.175,0.015501,424.5,96325.0,1.164625,,0.3199167215,12.5,10.47,True
,,0.22602979695669168,77.52822035614524,0.015501,424.5,96325.0,1.2160370901714148,16.727649871416855,0.29528321289100873,12.5,10.47,True
,,0.24721064064009035,84.79324973955099,0.015501,488.0,95550.0,1.0943664148237486,19.530322470903737,0.32025386284181867,12.5,10.47,True
,,0.24822362301617737,85.14070269454884,0.015501,488.0,95550.0,1.1613674792437156,20.87637756122953,0.3199494006462066,12.5,10.47,True
,,0.25,85.75,0.015501,488.0,95550.0,1.15525,,0.317133314,12.5,10.47,True
,,0.27228966690923617,93.395355749868,0.015501,551.5000000000001,94775.0,1.1437668989567011,23.539203967588165,0.30442055004818674,12.5,10.47,True
,,0.275,94.325,0.015501,551.5000000000001,94775.0,1.145875,,0.3143499065,12.5,10.47,True
,,0.2892506392668545,99.2129692685311,0.015501,551.5000000000001,94775.0,1.0931465968792515,26.89488368343001,0.3224962341601432,12.5,10.47,True
,,0.2989744728811061,102.54824419821941,0.015501,615.0,94000.0,1.1078548649179627,27.437383365560102,0.3038600772240745,12.5,10.47,True
7.0,12.5%-10.47 deg,0.3,102.9,0.015501,615.0,94000.0,1.1365,29.059,0.311566499,12.5,10.47,False
,,0.30585533509042234,104.90837993601487,0.015501,615.0,94000.0,1.1618412509671816,31.381034594374487,0.31664335921378267,12.5,10.47,True
,,0.3217390523195302,110.35649494559887,0.015501,657.25,93525.0,1.1748507627636755,34.86830946120185,0.3144290556434575,12.5,10.47,True
,,0.325,111.47500000000001,0.015501,657.25,93525.0,1.13075,,0.30902736324999996,12.5,10.47,True
,,0.34189003815274693,117.2682830863922,0.015501,657.25,93525.0,1.1706907548038457,39.06730162011894,0.31309805720883416,12.5,10.47,True
,,0.3468860049878856,118.98189971084474,0.015501,699.5,93050.0,1.1272459212852481,37.1142734499904,0.30007566175741274,12.5,10.47,True
,,0.35,120.05,0.015501,699.5,93050.0,1.125,,0.3064882275,12.5,10.47,True
,,0.36831131252476174,126.33078019599328,0.015501,699.5,93050.0,1.1398160191074176,44.28458186760424,0.3141012863609246,12.5,10.47,True
,,0.3728551756030669,127.88932523185196,0.015501,741.75,92575.0,1.158577549280899,45.645572695782704,0.31079587016444327,12.5,10.47,True
,,0.375,128.625,0.015501,741.75,92575.0,1.11925,,0.30394909175,12.5,10.47,True
,,0.386132819264192,132.44355700761787,0.015501,741.75,92575.0,1.0796855100948606,45.663042950951784,0.3110829320302445,12.5,10.47,True
,,0.3920138835125356,134.4607620447997,0.015501,784.0,92100.0,1.1212553489970438,47.52264494028791,0.3024650639379679,12.5,10.47,True
8.0,12.5%-10.47 deg,0.4,137.2,0.015501,784.0,92100.0,1.1135,48.965,0.301409956,12.5,10.47,False
,,0.4026242631607482,138.10012226413662,0.015501,784.0,92100.0,1.1426100783273592,51.24800373374152,0.3034317737355392,12.5,10.47,True
,,0.09933539165280762,34.072039336913015,0.0160035,60.0,100605.0,1.2399260688792981,3.8742534282339993,0.3363651549411628,18.75,13.795000000000002,True
,,0.1,34.300000000000004,0.0160035,60.0,100605.0,1.2163,,0.33650292049999997,18.75,13.795000000000002,True
,,0.10210499094426871,35.02201189388417,0.0160035,60.0,100605.0,1.178531034696771,3.8908057111362804,0.33638092489149574,18.75,13.795000000000002,True
,,0.19447489761314524,66.70488988130882,0.0160035,361.0,97100.0,1.2041137806017501,14.693794484442407,0.34274104211502027,18.75,13.795000000000002,True
,,0.2,68.60000000000001,0.0160035,361.0,97100.0,1.174,,0.33628808,18.75,13.795000000000002,True
,,0.20265527374522432,69.51075889461194,0.0160035,361.0,97100.0,1.2180132107052817,16.13811290005186,0.3426981122516067,18.75,13.795000000000002,True
,,0.2888021470902521,99.05913645195648,0.0160035,615.0,94000.0,1.1256200605749134,29.37398553310214,0.3323510064808895,18.75,13.795000000000002,True
,,0.3,102.89999999999999,0.0160035,615.0,94000.0,1.1365,,0.33019911999999996,18.75,13.795000000000002,True
,,0.3115859800044456,106.87399114152484,0.0160035,615.0,94000.0,1.1740038061784135,35.2897222210139,0.3288892664192387,18.75,13.795000000000002,True
,,0.4,137.20000000000002,0.0160035,784.0,92100.0,1.1135,,0.320279655,18.75,13.795000000000002,True
,,0.4001678226623836,137.25756317319758,0.0160035,784.0,92100.0,1.1247435593442545,54.99740867143669,0.32436289293052845,18.75,13.795000000000002,True
,,0.41090321631870536,140.93980319731594,0.0160035,784.0,92100.0,1.1145384140594954,57.21252702958836,0.3229563209337345,18.75,13.795000000000002,True
9.0,25%- 17.12 deg,0.1,34.3,0.016506,60.0,100605.0,1.2163,4.1503,0.351429891,25.0,17.12,False
,,0.10189386467751561,34.94959558438786,0.016506,60.0,100605.0,1.1631298412892865,4.081107243556978,0.3480596303783915,25.0,17.12,True
,,0.10203674068921567,34.998602056400976,0.016506,60.0,100605.0,1.2187658926665799,4.367399064690449,0.3544780469630282,25.0,17.12,True
,,0.12474892560163174,42.78888148135969,0.016506,135.24999999999997,99728.75,1.1633314488312585,6.07477116973196,0.3455832951520606,25.0,17.12,True
,,0.125,42.875,0.016506,135.24999999999997,99728.75,1.205725,,0.351041426,25.0,17.12,True
,,0.1318274230911755,45.2168061202732,0.016506,135.24999999999997,99728.75,1.2321583994341943,6.954340528587221,0.33448588840778243,25.0,17.12,True
,,0.14543827185101818,49.88532724489924,0.016506,210.49999999999997,98852.5,1.196325385549032,8.3011351460345,0.3378552484415472,25.0,17.12,True
,,0.15,51.449999999999996,0.016506,210.49999999999997,98852.5,1.19515,,0.350652961,25.0,17.12,True
,,0.15680052794974522,53.78258108676261,0.016506,210.49999999999997,98852.5,1.2180084560228315,9.982052878332953,0.3433005002705759,25.0,17.12,True
,,0.17147651354366794,58.81644414547811,0.016506,285.74999999999994,97976.25,1.1956629585928842,12.371195196513735,0.36240443964148933,25.0,17.12,True
,,0.175,60.025,0.016506,285.74999999999994,97976.25,1.184575,,0.350264496,25.0,17.12,True
,,0.1781959977291783,61.12122722110816,0.016506,285.74999999999994,97976.25,1.103148871910572,12.021918184811065,0.35346276176828856,25.0,17.12,True
,,0.1971777640742432,67.63197307746542,0.016506,361.0,97100.0,1.1514987221848694,15.083216064120485,0.3469880606354121,25.0,17.12,True
10.0,25%- 17.12 deg,0.2,68.6,0.016506,361.0,97100.0,1.174,15.953,0.349876031,25.0,17.12,False
,,0.20896964786740638,71.67658921852039,0.016506,361.0,97100.0,1.1435054281052839,17.456400994310865,0.3600393526282303,25.0,17.12,True
,,0.21107314163156796,72.39808757962781,0.016506,424.5,96325.0,1.1439725852031044,17.607716370782203,0.35581264918562355,25.0,17.12,True
,,0.225,77.175,0.016506,424.5,96325.0,1.164625,,0.34961495849999996,25.0,17.12,True
,,0.22548622661931988,77.34177573042672,0.016506,424.5,96325.0,1.1790858092080652,21.33724273387659,0.3665664909233335,25.0,17.12,True
,,0.23813804200409547,81.68134840740474,0.016506,488.0,95550.0,1.2064027041329146,23.463265564851636,0.35321449042242314,25.0,17.12,True
,,0.25,85.75,0.016506,488.0,95550.0,1.15525,,0.349353886,25.0,17.12,True
,,0.25634937989382556,87.92783730358217,0.016506,488.0,95550.0,1.1354625200508086,25.928539389366343,0.35788263122126185,25.0,17.12,True
,,0.275,94.325,0.016506,551.5000000000001,94775.0,1.145875,,0.3490928135,25.0,17.12,True
,,0.2772303317240742,95.09000378135745,0.016506,551.5000000000001,94775.0,1.1161964273430027,28.94921009504268,0.3475477774382886,25.0,17.12,True
,,0.2838148903369096,97.34850738555998,0.016506,551.5000000000001,94775.0,1.1538804730397403,31.726009807826582,0.351547643513573,25.0,17.12,True
,,0.28485417205545777,97.70498101502201,0.016506,615.0,94000.0,1.125082094902635,31.071397426883458,0.3505349440516099,25.0,17.12,True
11.0,25%- 17.12 deg,0.3,102.9,0.016506,615.0,94000.0,1.1365,34.644,0.348831741,25.0,17.12,False
,,0.3052760009822335,104.70966833690609,0.016506,615.0,94000.0,1.1607492702380375,37.510696655002484,0.35713408191816975,25.0,17.12,True
,,0.31467927320071054,107.93499070784372,0.016506,657.25,93525.0,1.1265093811689841,39.187544424540164,0.36180692559260164,25.0,17.12,True
,,0.3235129053085895,110.9649265208462,0.016506,657.25,93525.0,1.1437556783635314,41.47089658507527,0.3568016520926327,25.0,17.12,True
,,0.325,111.47500000000001,0.016506,657.25,93525.0,1.13075,,0.34641114424999997,25.0,17.12,True
,,0.3421923235974681,117.37196699393155,0.016506,699.5,93050.0,1.0972490619164517,43.17379104182559,0.34607829003071955,25.0,17.12,True
,,0.35,120.05,0.016506,699.5,93050.0,1.125,,0.3439905475,25.0,17.12,True
,,0.35886604450009585,123.09105326353288,0.016506,699.5,93050.0,1.1253856293751723,50.33745450107156,0.3577050439333103,25.0,17.12,True
,,0.375,128.625,0.016506,741.75,92575.0,1.11925,,0.34156995075,25.0,17.12,True
,,0.3846389323038734,131.93115378022858,0.016506,741.75,92575.0,1.1475162132960013,57.24073425450475,0.347248037132011,25.0,17.12,True
,,0.3958152991330187,135.76464760262542,0.016506,784.0,92100.0,1.09805513836604,58.10819249514732,0.3478788129762784,25.0,17.12,True
,,0.39770434810142063,136.41259139878727,0.016506,784.0,92100.0,1.0708856983688966,53.8806249960333,0.32761874520422785,25.0,17.12,True
12.0,25%- 17.12 deg,0.4,137.2,0.016506,784.0,92100.0,1.1135,58.668,0.339149354,25.0,17.12,False
,,0.4011860973788935,137.60683140096046,0.016506,741.75,92575.0,1.1123611833921005,55.80798566038929,0.32103966043116944,25.0,17.12,True
,,0.09936792995691054,34.08319997522032,0.0169335,60.0,100605.0,1.1719333560703642,4.192232083986166,0.3637013725991391,31.25,20.19,True
,,0.1,34.300000000000004,0.0169335,60.0,100605.0,1.2163,,0.3816000715,31.25,20.19,True
,,0.102057247105824,35.00563575729763,0.0169335,60.0,100605.0,1.2034940985252482,4.618675547133425,0.3698970046429102,31.25,20.19,True
,,0.18929833322171494,64.92932829504822,0.0169335,361.0,97100.0,1.1769451343463997,15.744139287154344,0.37476942201708063,31.25,20.19,True
,,0.2,68.60000000000001,0.0169335,361.0,97100.0,1.174,,0.381128846,31.25,20.19,True
,,0.20444008541782602,70.12294929831432,0.0169335,361.0,97100.0,1.196431839300369,19.178491167515446,0.3850254090817568,31.25,20.19,True
,,0.2954643803273045,101.34428245226543,0.0169335,615.0,94000.0,1.1150860868753836,37.16401747122981,0.38326487366537826,31.25,20.19,True
,,0.2981812507914953,102.2761690214829,0.0169335,615.0,94000.0,1.1167967003850925,37.842699826197716,0.3825976955647698,31.25,20.19,True
,,0.3,102.89999999999999,0.0169335,615.0,94000.0,1.1365,,0.379716956,31.25,20.19,True
,,0.3767563968075351,129.22744410498453,0.0169335,784.0,92100.0,1.1472418282705572,58.850072234273384,0.3627987493287008,31.25,20.19,True
,,0.38269241037328716,131.2634967580375,0.0169335,784.0,92100.0,1.1227790586040982,61.382472832733626,0.37475324432494145,31.25,20.19,True
,,0.4,137.20000000000002,0.0169335,784.0,92100.0,1.12475,,0.3738114525,31.25,20.19,True
,,0.09724164314199515,33.35388359770434,0.017361,60.0,100605.0,1.2344408983897777,4.929632194904769,0.41352965243699186,37.5,23.26,True
13.0,37.5%-  23.26 deg,0.1,34.3,0.017361,60.0,100605.0,1.2163,5.1148,0.411770252,37.5,23.26,False
,,0.1020714560622033,35.010509429335734,0.017361,60.0,100605.0,1.200709978187826,5.285613223594863,0.41372870985639987,37.5,23.26,True
,,0.125,42.875,0.017361,135.24999999999997,99728.75,1.205725,,0.41192310425,37.5,23.26,True
,,0.12991081506822696,44.55940956840185,0.017361,135.24999999999997,99728.75,1.1477684684457017,7.842824161508745,0.39645563207418605,37.5,23.26,True
,,0.1310159538556893,44.93847217250143,0.017361,135.24999999999997,99728.75,1.1891692106082874,8.61478498219876,0.4132562576756495,37.5,23.26,True
,,0.14279424928296514,48.978427504057045,0.017361,210.49999999999997,98852.5,1.1666766403892834,10.143146602202847,0.417510866748106,37.5,23.26,True
,,0.15,51.449999999999996,0.017361,210.49999999999997,98852.5,1.19515,,0.4120759565,37.5,23.26,True
,,0.15235884529265745,52.259083935381504,0.017361,210.49999999999997,98852.5,1.2050556725627355,11.273131454027164,0.39461095091253456,37.5,23.26,True
,,0.16287195695767862,55.86508123648376,0.017361,285.74999999999994,97976.25,1.1865065769524141,13.063017098621193,0.4063944185796941,37.5,23.26,True
,,0.175,60.025,0.017361,285.74999999999994,97976.25,1.184575,,0.41222880875,37.5,23.26,True
,,0.1774117753015122,60.852238928418686,0.017361,285.74999999999994,97976.25,1.2095205015034316,16.09336416082114,0.4139384217757233,37.5,23.26,True
,,0.1960284443536001,67.23775641328483,0.017361,361.0,97100.0,1.1612132435239781,18.57719731472942,0.40765900979618985,37.5,23.26,True
14.0,37.5%-  23.26 deg,0.2,68.6,0.017361,361.0,97100.0,1.174,19.777,0.412381661,37.5,23.26,False
,,0.20375354236380402,69.88746503078478,0.017361,361.0,97100.0,1.1631048148710532,20.614478679949773,0.41803263293502785,37.5,23.26,True
,,0.2202434554756283,75.5435052281405,0.017361,424.5,96325.0,1.1583496017149961,23.777460235376527,0.41436856789931303,37.5,23.26,True
,,0.225,77.175,0.017361,424.5,96325.0,1.164625,,0.41193678850000004,37.5,23.26,True
,,0.23013089832628697,78.93489812591643,0.017361,424.5,96325.0,1.1726333588973628,26.541622065357814,0.41848738307567995,37.5,23.26,True
,,0.24800620906063464,85.06612970779769,0.017361,488.0,95550.0,1.1511762823358254,30.495559748074875,0.4217321273988291,37.5,23.26,True
,,0.25,85.75,0.017361,488.0,95550.0,1.15525,,0.411491916,37.5,23.26,True
,,0.2557476670112515,87.72144978485927,0.017361,551.5000000000001,94775.0,1.1225588120391155,31.514692824861147,0.4202886211634529,37.5,23.26,True
,,0.25615396356563064,87.86080950301131,0.017361,488.0,95550.0,1.141603915323627,31.970510098403842,0.41792559937853,37.5,23.26,True
,,0.25855725193880325,88.6851374150095,0.017361,551.5000000000001,94775.0,1.10130714313202,29.531993002822503,0.39276960573386765,37.5,23.26,True
,,0.275,94.325,0.017361,551.5000000000001,94775.0,1.145875,,0.4110470435,37.5,23.26,True
,,0.2892374431896987,99.20844301406665,0.017361,615.0,94000.0,1.1531033267323845,39.88156940741127,0.40482004240120845,37.5,23.26,True
15.0,37.5%-  23.26 deg,0.3,102.9,0.017361,615.0,94000.0,1.1365,42.891,0.410602171,37.5,23.26,False
,,0.30011244706854917,102.93856934451237,0.017361,615.0,94000.0,1.152891057335397,44.12550282576423,0.41610257110891236,37.5,23.26,True
,,0.32222238035276995,110.52227646100009,0.017361,657.25,93525.0,1.1431179111310001,51.3284008727228,0.42346967908911015,37.5,23.26,True
,,0.325,111.47500000000001,0.017361,657.25,93525.0,1.136375,,0.410070016,37.5,23.26,True
,,0.3344543666180673,114.71784774999709,0.017361,699.5,93050.0,1.105975737260854,51.18663840182916,0.40513921934091085,37.5,23.26,True
,,0.33794493978961004,115.91511434783625,0.017361,657.25,93525.0,1.1340180013827674,56.440366447598976,0.4267219656217929,37.5,23.26,True
,,0.35,120.05,0.017361,699.5,93050.0,1.13625,,0.409537861,37.5,23.26,True
,,0.3509673299135581,120.38179416035044,0.017361,699.5,93050.0,1.1077051880452815,56.04932514799361,0.4022349775354865,37.5,23.26,True
,,0.375,128.625,0.017361,741.75,92575.0,1.136125,,0.409005706,37.5,23.26,True
,,0.3794193090179241,130.14082299314796,0.017361,741.75,92575.0,1.1006593605137394,67.12669460043047,0.41483032053409113,37.5,23.26,True
,,0.3840403314680092,131.72583369352716,0.017361,741.75,92575.0,1.1947752887330034,70.5521130054279,0.39204610220449193,37.5,23.26,True
,,0.3990433814691232,136.87187984390926,0.017361,784.0,92100.0,1.0784956424907104,68.52986018008538,0.39074033589078855,37.5,23.26,True
16.0,37.5%-  23.26 deg,0.4,137.2,0.017361,784.0,92100.0,1.136,75.822,0.408473551,37.5,23.26,False
,,0.4079846213076735,139.938725108532,0.017361,784.0,92100.0,1.1326436146879186,77.64748409758678,0.4032863660604105,37.5,23.26,True
,,0.09551008393029005,32.759958788089484,0.017705500000000002,60.0,100605.0,1.1826247966216834,5.031127342138348,0.4477683941468501,43.75,26.16,True
,,0.09971146318923,34.20103187390589,0.017705500000000002,60.0,100605.0,1.2574602800858186,5.203451169995358,0.39961390278420855,43.75,26.16,True
,,0.1,34.300000000000004,0.017705500000000002,60.0,100605.0,1.2163,,0.428964575,43.75,26.16,True
,,0.1923209542541599,65.96608730917684,0.017705500000000002,361.0,97100.0,1.233233581331775,21.550697856466236,0.4536243359013484,43.75,26.16,True
,,0.2,68.60000000000001,0.017705500000000002,361.0,97100.0,1.174,,0.43125518949999997,43.75,26.16,True
,,0.2081553236017737,71.39727599540838,0.017705500000000002,361.0,97100.0,1.1829886165416639,23.95555830586952,0.4487291122743969,43.75,26.16,True
,,0.2897451389901758,99.3825826736303,0.017705500000000002,615.0,94000.0,1.1200920838818087,44.10041665662496,0.450287828002449,43.75,26.16,True
,,0.29638206677883716,101.65904890514115,0.017705500000000002,615.0,94000.0,1.144822739142217,45.58310952776711,0.4352065434172166,43.75,26.16,True
,,0.3,102.89999999999999,0.017705500000000002,615.0,94000.0,1.1365,,0.43166853600000005,43.75,26.16,True
,,0.3916779260251327,134.3455286266205,0.017705500000000002,784.0,92100.0,1.1527910924573614,76.0577069022638,0.4129219621612469,43.75,26.16,True
,,0.39511667501472936,135.52501953005216,0.017705500000000002,784.0,92100.0,1.1050148845020231,77.19597331737815,0.4296446045047864,43.75,26.16,True
,,0.4,137.20000000000002,0.017705500000000002,784.0,92100.0,1.12475,,0.430245924,43.75,26.16,True
,,0.09603190116293678,32.93894209888732,0.01805,60.0,100605.0,1.1799114605076495,5.216546562987948,0.45150978285331195,50.0,29.06,True
,,0.09728356283391981,33.368262052034495,0.01805,60.0,100605.0,1.2025012265656567,5.60138395312426,0.46354876596771943,50.0,29.06,True
17.0,50%- 29.06  deg,0.1,34.3,0.01805,60.0,100605.0,1.2163,5.7619,0.446158898,50.0,29.06,False
,,0.12273124732696726,42.09681783314977,0.01805,135.24999999999997,99728.75,1.1864128940526113,8.2123977717866,0.43280111585750414,50.0,29.06,True
,,0.12450842505992102,42.70638979555291,0.01805,135.24999999999997,99728.75,1.1394979321938996,8.620457203484776,0.45960403067297034,50.0,29.06,True
,,0.125,42.875,0.01805,135.24999999999997,99728.75,1.205725,,0.44715135300000003,50.0,29.06,True
,,0.147055725254906,50.44011376243276,0.01805,210.49999999999997,98852.5,1.210491797805896,12.385282519735672,0.44559954761230924,50.0,29.06,True
,,0.15,51.449999999999996,0.01805,210.49999999999997,98852.5,1.19515,,0.448143808,50.0,29.06,True
,,0.15147897901027116,51.95728980052301,0.01805,210.49999999999997,98852.5,1.2081265271116917,13.713381960610743,0.46589919830163934,50.0,29.06,True
